,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,9.849739583332724,11.520322952710533,9.812637867646572,13.715801614763517,0.9202838228801263,0.8898041836707585,0.9128572524640113,0.8444745248293519,0.1104795081896911,0.09779118166788804,0.12808635763935738,0.08269241725557447,177.8308976715746,245.78320645906126,194.62136948530397,346.88138408305315,0.00024448534104974727,0.00021737985316327196,0.0002851980899398564,0.00019197892272528562,0.015636027022544675,0.014743807281814014,0.016887808914712896,0.013855645879037383,Corn_(maize)___healthy
1,2.120159313725472,2.886874279123457,2.7987745098038785,3.825497885428825,0.9846053225721789,0.9748806600512675,0.975102662054032,0.9520980759807646,0.4171133229491395,0.313784505114685,0.32336568282781186,0.2643886306767827,10.543719362745275,17.158154555940154,17.00493259803964,32.72081507112784,0.0023744982492461967,0.0015845716335701006,0.0016952978102622686,0.0013298322400177556,0.04872882359801226,0.03980667825340493,0.04117399434427353,0.03646686496009433,Corn_(maize)___healthy
2,4.8460937499999135,4.87544790465206,3.1432904411764437,6.423129565551434,0.985696253880543,0.9865668959896958,0.9941543112325407,0.9758934886425715,0.2552026644628769,0.23512255078893593,0.31202040708328516,0.19221914939536644,56.294898897059916,52.68693579392565,22.982261029412015,94.55277201076234,0.0006257424653379452,0.0005774163398840356,0.0008065653928927951,0.00045462205779248793,0.025014844899338178,0.02402948896427129,0.02840009494513698,0.021321868065263136,Corn_(maize)___healthy
3,4.817922794117569,3.4449365628604576,3.5319393382353135,7.193187235678629,0.9778104731778828,0.9888415363550647,0.9877637387305266,0.9502015463389042,0.2071905736679998,0.2646754165726108,0.2695454192003439,0.14767649908948172,42.20557598039324,21.20238369857745,23.272962622549493,94.63026528258315,0.0004914034059166438,0.0006591525070725843,0.0006665069568345693,0.0003395960001779644,0.022167620664307747,0.025673965550194702,0.025816796021864707,0.0184281306750838,Corn_(maize)___healthy
4,4.187454044117645,4.69873125720881,2.5949601715685606,4.942545174932761,0.9645547020607584,0.9581616070225853,0.9860781037502845,0.952793575551667,0.2556679122710006,0.21962697600047618,0.3421790256053602,0.2107115986686208,37.294439338237225,43.9134332948872,14.626976102941123,49.558431372550245,0.0013883999740559783,0.0011514517307024382,0.001813242441871795,0.001125035723254932,0.03726123956682035,0.03393304776618861,0.04258218455964648,0.03354155218911212,Corn_(maize)___healthy
5,14.167141544117309,14.853164167628055,10.101148897058414,13.629880815071433,0.7394306161536274,0.7180933898740062,0.856010328015591,0.765808816871831,0.0952168406348789,0.08627479115169888,0.1390537798872813,0.09232108199651384,408.69195772062415,440.48653594773174,226.30470281864186,365.8459207997084,0.00027901197387271496,0.00026086355749076776,0.0003902876757512107,0.0002774367236095611,0.016703651513148704,0.016151271079725204,0.01975569982944696,0.016656431899106157,Corn_(maize)___healthy
6,3.6954044117647387,4.62265282583626,2.3400735294116974,3.8827681660900297,0.9659697950287252,0.9508707194269896,0.9868457288946675,0.9645660292010226,0.30464545751229927,0.232660000682612,0.3756164272900143,0.27213393073791553,30.677205882354652,44.2061976163025,11.81556372549013,31.88224529027351,0.0017410982301354003,0.0012988025041680386,0.0022025421975623736,0.0015537533326800011,0.041726469178872544,0.036038902649332134,0.04693124969103608,0.039417677920953194,Corn_(maize)___healthy
7,3.3953737745097805,2.920984236832008,3.107061887254887,5.304482891195703,0.9842500362226497,0.9896262401236245,0.987083903815405,0.9630609492342007,0.3328257530464066,0.32340153078937,0.338098363799178,0.23431478261669375,25.842003676471037,16.967704728950515,21.16288296568653,60.41700884275342,0.0011305947250606302,0.0010446553177059933,0.0011697093196576707,0.0007380730890331142,0.033624317466093345,0.03232112803888493,0.03420101343027236,0.027167500603351685,Corn_(maize)___healthy
8,5.726884191176418,4.745251826220719,5.892401960784247,9.33256439830827,0.9736938918708655,0.9810527201959929,0.9723959501875983,0.932337186393505,0.17128772989760602,0.2009795833268733,0.16404674088479315,0.10856777168278917,56.54379595588331,40.612656670511555,59.2095894607854,145.0452595155697,0.00040125100716220896,0.00045160603506089496,0.0003786306883545402,0.00025690612887923557,0.020031250763799274,0.021251024329685734,0.01945843488964465,0.01602829151466979,Corn_(maize)___healthy
9,3.13526348039216,3.488442906574488,0.9957414215686434,3.0329719338716563,0.9475509340912409,0.9363684161563711,0.9947659335119734,0.9532349033326301,0.33237291585135775,0.3001343742284525,0.618037423163363,0.3300410787706158,24.210386029412714,29.377870049981894,2.413388480392187,21.589988465974997,0.0026591839583185325,0.0023548347491819037,0.00682677812000647,0.002648026333585667,0.05156727604128933,0.04852663958262414,0.0826243191802902,0.051458977191406234,Corn_(maize)___healthy
10,4.5605851715685715,11.248058439061367,10.311672794117218,10.26389850057622,0.9903385794906262,0.9510975549335388,0.9579140933372088,0.9585615417629698,0.26856793376347576,0.12229832826380953,0.1371646652727766,0.13244514359677068,49.43429840686381,249.52222991156736,214.82178308823774,211.43649365628235,0.00046451320743524097,0.00020797998463015292,0.0002349131935058221,0.00022432326844389264,0.021552568464924104,0.014421511177062996,0.015326878139589356,0.014977425294218383,Corn_(maize)___healthy
11,7.042110906862645,6.222560553633224,4.320220588235263,8.854102268358238,0.94740019597599,0.9585034203381986,0.9790416938135272,0.9184184441331271,0.1435082810487808,0.15660838429967935,0.21633132617918194,0.11377947914153379,85.7555912990211,67.53304113802416,34.167187500000416,132.78265282583507,0.0003622722809060827,0.0003955848761921488,0.0005646330390880749,0.0002925128166923563,0.019033451628805605,0.01988931562905443,0.023762008313441753,0.017103006071809607,Corn_(maize)___healthy
12,20.098943014708016,24.57416378316084,24.31602328431674,25.6026758938875,0.7995102438152727,0.7016748277926936,0.7037556188938381,0.6817017078018902,0.0574951128170255,0.04628450925953508,0.04707808642521005,0.04377109755874657,709.7504136030046,1054.7062360630773,1046.9956801472208,1125.3177393310518,9.301267372376144e-05,8.04668479177596e-05,8.199759970625501e-05,7.787594189737601e-05,0.009644307840574223,0.008970331538898637,0.009055252603116879,0.008824734664417735,Corn_(maize)___healthy
13,3.9567555147059466,3.9497424067666693,2.709788602941165,5.13619377162629,0.9757362207114839,0.9790791345757938,0.9891141820935471,0.9586559255953476,0.270031151042508,0.24682099576606653,0.3308196597881523,0.21253782111951577,35.24943321078575,30.257685505575246,15.853783700980587,59.81214917339548,0.0010351752574881226,0.0009200090876826814,0.001268937559322126,0.0007840413906401133,0.032174139576500296,0.030331651581848973,0.03562214984138557,0.02800073910881842,Corn_(maize)___healthy
14,11.243106617646287,14.453456362937137,12.756219362744813,13.162783544790342,0.9437893501332927,0.9126506725822644,0.9280563011321771,0.9243744158523614,0.10736978194433192,0.07939683682974823,0.0961871832085182,0.08962007646059793,255.29589460785155,395.5016070742055,326.27107843140254,342.4084275278782,0.000131632956299887,0.00010701884541199009,0.00012355477385503667,0.00011717056152508146,0.011473140646740413,0.010344991320053879,0.01111551950450525,0.010824535164388421,Corn_(maize)___healthy
15,11.494791666666147,11.297562475970945,6.416406249999883,12.930088427528094,0.824946939688365,0.8352213519315299,0.9424359085903423,0.7867342720954615,0.11725688170335133,0.11093835427825427,0.185760727094881,0.09991653321974789,275.95646446080485,259.7584928873668,90.82982536765043,336.2186389850229,0.00036140497626362534,0.00034659948758362626,0.0005734000669816228,0.0003178420862883725,0.019010654282891615,0.01861718258984496,0.02394577346801775,0.017828126269700147,Corn_(maize)___healthy
16,1.891513480392205,2.418531334102264,0.9671721813725614,1.7823913879277367,0.9771646852210731,0.9636925205837455,0.9937409427310323,0.981582669336,0.4659994645392083,0.39595912776408515,0.6308269364942971,0.46204855354221824,9.128982843137484,14.497516339869145,2.4982996323529654,7.354125336409044,0.004412769756148658,0.003438603405870719,0.007239643993033042,0.00427349454953384,0.0664286817282163,0.058639606119675794,0.08508609753087187,0.06537197067194656,Corn_(maize)___healthy
17,4.989445465686075,5.573487120338432,2.8417279411764587,5.787389465590322,0.9825949644265628,0.9781886598831276,0.9913830380898986,0.9751302220301835,0.23078402129588946,0.20909386090352983,0.37948452740306177,0.2048812003929446,53.39872855392246,66.78745098039371,26.390104166667495,76.14749711649552,0.0004909774973869184,0.0004432557731839935,0.000944209760631548,0.00042551593071665214,0.022158012035986406,0.021053640378423714,0.030727996365392064,0.020628037490674,Corn_(maize)___healthy
18,14.382322303921166,15.86126874279125,9.467478553921016,15.565567089580906,0.878370588930701,0.8529292435411946,0.9374832649000159,0.8563509579463819,0.08126272555073258,0.07254135003314716,0.12871322179224795,0.07562933172062163,400.9890318627775,483.71864667436233,206.5966145833395,472.46595924644845,0.00014330320200617753,0.00013088237880885088,0.00022097037966922222,0.00013468915409904392,0.011970931542957612,0.011440383682763917,0.01486507247440194,0.011605565651834637,Corn_(maize)___healthy
19,4.955652573529325,5.195048058439156,3.151302083333321,6.121860822760587,0.8902189171142949,0.8780364906565219,0.9508793675079859,0.8372496622364525,0.19331404505177024,0.18569424622158834,0.29691064730277683,0.1573694415570076,43.50742953431435,48.02454440599855,19.406663602941663,64.08332179930919,0.00105056404838282,0.0010179999677762833,0.001732932167390538,0.0008650726563778446,0.03241240577900412,0.03190611176211046,0.041628501863393286,0.02941211750924854,Corn_(maize)___healthy
20,9.627343749999719,9.022314494425279,5.362132352941103,10.401753171857289,0.831912360235627,0.8555986153419763,0.9440153420487815,0.8096409262880115,0.13266234573875785,0.12854973380355272,0.20913582602333358,0.11562424233636846,178.42017463235558,152.9751326412974,59.24739583333456,201.66120722799954,0.00039035936448721044,0.00039236924372242695,0.0006365493956276901,0.00035091734894502876,0.01975751412721779,0.019808312490528487,0.025229930551384602,0.018732788071854887,Corn_(maize)___healthy
21,2.754840686274509,2.114079200307581,2.6182138480391988,4.8697116493656685,0.9879427322861223,0.9932928315801496,0.9892235221946947,0.9633020810537622,0.32016592943541755,0.372193662498605,0.33316758371831035,0.20209066241397156,14.070404411764859,7.820407535563261,12.5818167892158,42.79515570934286,0.0009746270214581218,0.0012296535757030682,0.001024653087529445,0.0005599604209837927,0.031219016984173634,0.03506641663619293,0.03201020286610888,0.023663482858273268,Corn_(maize)___healthy
22,3.8300245098039536,6.216193771626316,4.2960937499999545,4.893548635140392,0.9868584020965011,0.9680138281088811,0.9834460848077875,0.9797352276495271,0.28952899443329977,0.17528854627051244,0.23722584097055371,0.2089780014735929,30.80435049019674,74.9141099577088,38.73650428921631,47.45527104959696,0.000793600526052269,0.00043014846122088715,0.000564837428250289,0.0005113244676691842,0.02817091631545323,0.020740020762306077,0.02376630867952129,0.022612484774327306,Corn_(maize)___healthy
23,16.148943014706255,19.905866974239707,15.555943627450995,11.91784698192987,0.7486619230005394,0.6441553482874114,0.7726101410085308,0.8731803320649849,0.09291829704901818,0.06759659300063592,0.089858696933893,0.10077965253875056,519.9274662990596,735.5639984621013,471.32034313728843,262.0610841983875,0.00016900167791538152,0.0001333416701144369,0.00016836891628974152,0.00019820986841335845,0.013000064535046797,0.011547366371360912,0.012975704847511812,0.014078702653773126,Corn_(maize)___healthy
